transaction_id,customer_id,timestamp,amount,merchant_category,payment_method,device_type,channel,is_international,country_risk_score,card_present,hour_of_day,day_of_week,customer_age,account_tenure_days,avg_txn_amount_30d,txn_count_24h,chargeback_history_count,velocity_score,distance_from_home_km,ip_risk_score,email_age_days,failed_login_count_7d,new_device,vpn_used,proxy_used,billing_shipping_mismatch,merchant_risk_score,fraud_label
TXN108061,CUST1439,2025-06-13 11:50:00,22.24,electronics,debit_card,mobile,online,0,46.7,0,11,4,27,1049,27.72,1,1,14.3,11.5,4.0,377,1,0,0,0,1,17.3,0
TXN108062,CUST3776,2025-06-21 01:28:00,118.73,grocery,debit_card,mobile,online,0,26.9,0,1,5,25,1387,29.63,2,0,11.42,18.8,10.6,252,0,0,0,0,0,21.6,0
TXN108063,CUST2119,2025-01-24 21:42:00,94.68,fuel,credit_card,desktop,online,0,12.8,0,21,4,40,999,28.42,0,0,14.7,42.2,37.9,687,0,0,0,0,0,27.4,0
TXN108064,CUST3988,2025-02-09 02:04:00,5.54,restaurant,credit_card,pos_terminal,online,0,35.4,0,2,6,52,1086,17.65,3,0,20.49,5.1,54.3,304,1,0,0,0,0,30.0,0
TXN108065,CUST1163,2025-12-21 22:53:00,103.68,restaurant,debit_card,pos_terminal,online,1,30.4,0,22,6,18,1111,73.79,4,0,12.28,6.1,8.8,238,0,0,0,0,0,34.9,0
TXN108066,CUST1147,2025-10-28 13:15:00,31.36,digital_goods,debit_card,mobile,online,0,26.9,0,13,1,34,1222,39.88,2,1,17.15,40.5,42.3,886,0,0,0,0,0,48.4,0
TXN108067,CUST4601,2025-05-23 07:50:00,89.79,restaurant,credit_card,pos_terminal,online,0,29.6,0,7,4,28,964,66.01,0,1,7.06,18.0,1.8,253,0,0,0,0,0,14.4,0
TXN108068,CUST3341,2025-08-23 19:44:00,199.19,travel,mobile_wallet,mobile,online,0,75.9,0,19,5,18,648,173.75,1,1,19.78,3.5,15.3,327,1,0,0,0,0,58.4,0
TXN108069,CUST1194,2025-05-05 17:06:00,70.91,fashion,credit_card,mobile,in_store,0,63.7,0,17,0,36,1389,101.97,3,0,24.02,7.3,22.8,604,0,0,0,0,1,16.2,0
TXN108070,CUST1662,2025-01-08 03:40:00,43.84,restaurant,debit_card,mobile,online,0,24.2,0,3,2,43,432,77.07,2,0,18.15,7.8,8.7,387,0,1,0,0,0,40.3,0
TXN108071,CUST1479,2025-11-04 01:36:00,717.4,gaming,credit_card,mobile,online,0,78.9,0,1,1,41,740,170.01,2,0,47.61,47.2,16.3,813,0,1,0,0,0,18.9,0
TXN108072,CUST4948,2025-02-25 00:44:00,12.49,electronics,credit_card,mobile,online,0,31.9,0,0,1,34,925,14.04,3,1,26.92,152.2,37.1,307,0,0,1,0,0,43.2,1
TXN108073,CUST1122,2025-09-29 01:05:00,33.4,gaming,debit_card,mobile,online,0,36.2,0,1,0,62,361,27.88,1,2,6.64,12.2,1.0,726,0,0,0,0,0,4.1,0
TXN108074,CUST2423,2025-01-12 08:08:00,228.21,digital_goods,debit_card,pos_terminal,online,1,53.4,1,8,6,40,787,263.47,6,0,19.7,15.0,5.4,372,0,0,0,0,0,49.6,0
TXN108075,CUST3746,2025-10-19 13:50:00,12.52,restaurant,debit_card,mobile,atm,0,3.2,0,13,6,45,931,25.58,5,0,23.61,47.4,31.6,493,3,0,0,1,0,14.5,0
TXN108076,CUST1964,2025-05-12 02:52:00,125.09,electronics,debit_card,desktop,in_store,0,8.6,1,2,0,35,1026,261.16,1,0,10.85,8.1,20.4,562,1,0,0,0,0,27.9,0
TXN108077,CUST4523,2025-04-19 21:26:00,109.65,digital_goods,credit_card,desktop,online,0,17.3,0,21,5,57,861,121.01,3,0,20.45,258.0,30.1,889,0,0,0,0,0,46.2,0
TXN108078,CUST3708,2025-09-02 17:21:00,74.59,digital_goods,debit_card,pos_terminal,in_store,0,26.5,1,17,1,40,1114,36.94,2,0,10.87,8.9,14.7,988,0,0,0,0,0,29.4,0
TXN108079,CUST4175,2025-11-25 00:54:00,25.83,electronics,credit_card,mobile,online,0,33.0,0,0,1,33,493,35.44,4,0,18.95,19.5,42.5,1006,1,0,0,0,0,43.3,0
TXN108080,CUST2778,2025-04-22 01:47:00,514.51,restaurant,credit_card,mobile,in_store,1,34.1,1,1,1,33,466,111.21,2,1,31.77,53.2,38.3,746,0,0,0,0,0,36.0,0
TXN108081,CUST2485,2025-02-08 06:02:00,182.05,restaurant,mobile_wallet,pos_terminal,online,1,21.7,0,6,5,24,1144,88.2,4,1,29.8,10.7,49.3,835,1,0,0,0,1,39.9,1
TXN108082,CUST4814,2025-04-09 04:10:00,125.51,grocery,debit_card,desktop,atm,0,38.7,0,4,2,47,891,76.56,1,0,11.33,2.2,8.3,434,0,0,0,0,0,16.6,0
TXN108083,CUST3014,2025-07-26 22:32:00,13.29,fuel,credit_card,mobile,in_store,0,29.2,1,22,5,37,591,22.79,1,0,11.76,5.3,27.8,659,1,0,0,0,0,30.6,0
TXN108084,CUST4789,2025-09-26 07:31:00,32.3,electronics,debit_card,mobile,in_store,0,13.8,1,7,4,45,729,93.92,2,0,12.53,2.8,33.0,141,0,0,0,0,0,1.0,0
TXN108085,CUST1709,2025-03-15 12:10:00,184.11,fuel,bank_transfer,mobile,online,0,7.1,0,12,5,45,343,262.15,2,0,14.74,22.0,25.3,99,1,0,0,0,0,27.2,0
TXN108086,CUST3443,2025-02-11 09:53:00,12.13,restaurant,debit_card,desktop,in_store,0,31.9,1,9,1,18,1037,11.5,1,0,11.72,2.9,26.7,605,0,0,0,0,0,31.0,0
TXN108087,CUST1911,2025-07-02 16:11:00,28.41,travel,debit_card,tablet,online,0,25.8,0,16,2,41,669,81.64,5,0,21.3,2.4,13.2,187,0,1,0,0,0,34.0,0
TXN108088,CUST2360,2025-10-10 15:00:00,7.3,fashion,debit_card,desktop,atm,0,24.8,0,15,4,34,498,22.9,4,0,11.58,22.8,18.9,332,0,0,0,0,0,54.5,0
TXN108089,CUST4052,2025-10-18 00:25:00,28.5,restaurant,debit_card,pos_terminal,online,0,35.3,0,0,5,34,1536,17.42,2,0,22.51,18.4,61.8,190,0,0,0,0,0,53.5,0
TXN108090,CUST4670,2025-01-21 22:52:00,96.53,digital_goods,debit_card,desktop,in_store,0,39.2,1,22,1,43,641,81.65,0,0,8.37,26.2,1.0,277,0,0,0,0,0,4.7,0
TXN108091,CUST4213,2025-09-26 02:40:00,78.06,grocery,debit_card,mobile,in_store,0,30.8,1,2,4,36,512,32.17,1,1,14.08,3.6,28.7,646,0,0,0,0,0,33.8,0
TXN108092,CUST3364,2025-06-10 23:51:00,20.77,restaurant,debit_card,mobile,online,1,17.6,0,23,1,48,1263,74.13,3,0,15.19,10.0,39.4,658,0,0,0,0,0,25.5,0
TXN108093,CUST2734,2025-02-03 11:16:00,48.25,grocery,credit_card,mobile,online,0,64.8,0,11,0,40,706,32.97,0,1,11.3,24.0,6.4,269,0,0,0,0,0,27.5,1
TXN108094,CUST4629,2025-10-19 00:12:00,16.7,electronics,credit_card,mobile,online,0,1.0,0,0,6,30,646,40.87,3,0,10.87,6.2,30.9,997,1,0,0,0,0,30.4,0
TXN108095,CUST2823,2025-07-12 13:59:00,82.4,restaurant,mobile_wallet,pos_terminal,online,1,36.1,0,13,5,21,193,101.96,2,0,20.95,12.1,25.2,282,0,0,0,0,1,49.7,0
TXN108096,CUST4598,2025-10-08 17:23:00,72.99,restaurant,mobile_wallet,mobile,in_store,0,48.6,1,17,2,34,737,34.74,3,0,18.24,67.4,25.9,850,1,0,0,0,0,11.5,0
TXN108097,CUST2579,2025-03-16 20:49:00,11.6,fuel,bank_transfer,desktop,atm,0,1.0,0,20,6,38,528,10.25,2,0,7.47,5.2,21.2,211,0,0,0,0,0,28.0,0
TXN108098,CUST4472,2025-08-23 13:34:00,14.9,grocery,credit_card,mobile,in_store,0,1.0,1,13,5,42,785,24.66,3,0,19.89,4.8,35.3,698,0,0,1,0,0,25.4,0
TXN108099,CUST1680,2025-05-23 14:57:00,48.59,grocery,credit_card,mobile,in_store,0,56.0,1,14,4,19,1198,43.77,2,1,25.19,9.2,20.9,698,3,1,0,0,0,28.3,0
TXN108100,CUST2333,2025-10-17 01:56:00,147.29,restaurant,credit_card,desktop,in_store,0,47.0,1,1,4,31,721,65.65,1,1,20.28,7.1,37.1,376,0,0,0,0,0,22.8,0
TXN108101,CUST3542,2025-03-30 09:50:00,17.32,grocery,debit_card,desktop,online,0,53.4,0,9,6,57,503,32.29,2,0,21.72,5.8,52.3,868,0,0,0,0,0,14.2,0
TXN108102,CUST1555,2025-08-17 06:20:00,36.4,grocery,credit_card,mobile,in_store,0,1.0,1,6,6,40,2407,44.78,1,0,8.4,54.4,21.2,280,0,0,0,0,0,20.5,0
TXN108103,CUST1609,2025-01-08 06:45:00,50.28,restaurant,bank_transfer,pos_terminal,online,0,1.0,0,6,2,48,1185,42.92,2,1,26.17,12.0,26.8,428,1,1,0,0,1,39.7,0
TXN108104,CUST4844,2025-09-12 02:10:00,83.7,fuel,debit_card,desktop,online,0,55.4,0,2,4,23,507,86.84,4,0,23.2,38.4,40.3,925,0,0,0,0,0,40.0,0
TXN108105,CUST3156,2025-12-14 06:00:00,60.79,fashion,debit_card,mobile,online,0,14.6,0,6,6,46,311,33.09,3,0,14.67,9.9,34.0,461,1,0,0,0,0,46.7,0
TXN108106,CUST4866,2025-03-06 16:33:00,61.56,grocery,mobile_wallet,tablet,in_store,0,21.9,1,16,3,34,441,80.74,2,1,14.99,1.0,35.6,328,0,0,0,0,0,55.7,0
TXN108107,CUST1371,2025-11-29 17:23:00,157.78,restaurant,mobile_wallet,mobile,online,0,54.1,0,17,5,36,1872,56.35,3,0,18.56,16.9,18.4,435,0,0,0,0,0,35.8,0
TXN108108,CUST3902,2025-05-08 11:17:00,30.27,digital_goods,debit_card,desktop,in_store,0,27.4,1,11,3,26,736,44.18,0,0,16.25,2.8,48.0,1639,2,0,0,0,0,21.7,0
TXN108109,CUST1615,2025-05-30 19:32:00,61.62,grocery,credit_card,desktop,online,0,32.6,0,19,4,39,631,48.13,2,0,16.85,40.6,34.7,647,0,0,0,0,0,27.8,0
TXN108110,CUST3815,2025-12-19 01:05:00,14.49,gaming,mobile_wallet,tablet,in_store,0,59.6,1,1,4,48,1116,49.58,1,0,13.62,6.9,20.4,1631,0,0,0,0,0,11.7,0
TXN108111,CUST2914,2025-01-27 03:49:00,191.37,electronics,credit_card,mobile,online,0,22.4,0,3,0,21,367,89.61,3,0,13.81,7.7,11.3,313,1,0,0,0,0,23.2,0
TXN108112,CUST3253,2025-04-03 11:14:00,14.83,restaurant,credit_card,pos_terminal,online,0,1.4,0,11,3,29,1896,16.61,1,0,8.94,5.3,29.7,1044,0,0,0,0,0,19.2,0
TXN108113,CUST1846,2025-04-20 06:13:00,27.63,fashion,bank_transfer,desktop,online,1,31.9,0,6,6,36,975,33.19,4,0,23.28,86.4,54.8,475,1,0,0,0,0,16.5,0
TXN108114,CUST1042,2025-01-07 19:15:00,3.91,fuel,credit_card,tablet,online,0,32.1,0,19,1,56,615,12.65,3,1,15.13,5.5,34.6,899,3,0,0,0,0,78.9,0
TXN108115,CUST1864,2025-08-02 12:13:00,1.65,travel,debit_card,pos_terminal,in_store,0,34.6,1,12,5,34,1331,17.2,1,1,13.74,14.4,33.8,616,0,0,0,0,0,33.9,0
TXN108116,CUST2268,2025-01-15 00:20:00,16.1,gaming,debit_card,pos_terminal,online,0,23.7,0,0,2,29,448,33.7,0,1,17.05,51.1,50.8,1079,0,0,0,0,0,39.2,1
TXN108117,CUST4358,2025-08-03 05:19:00,74.15,restaurant,debit_card,mobile,in_store,0,38.2,1,5,6,47,1121,53.08,1,0,21.25,18.5,13.1,447,0,1,0,0,0,16.2,0
TXN108118,CUST2378,2025-12-12 11:42:00,95.73,fashion,mobile_wallet,desktop,online,0,27.9,1,11,4,40,1300,21.11,2,0,33.15,39.2,58.2,454,1,1,0,0,0,29.2,0
TXN108119,CUST1784,2025-10-24 04:04:00,139.37,restaurant,bank_transfer,pos_terminal,in_store,1,55.4,1,4,4,28,1442,66.0,1,0,23.2,2.1,22.1,478,1,0,0,0,1,15.2,0
TXN108120,CUST1475,2025-06-16 14:21:00,40.0,fashion,credit_card,desktop,online,0,30.5,0,14,0,46,1181,37.47,4,0,17.61,15.1,37.0,489,1,0,0,0,0,19.4,0
TXN108121,CUST1082,2025-04-19 00:41:00,69.49,grocery,credit_card,desktop,online,0,10.6,0,0,5,45,1355,53.46,2,0,15.2,49.6,13.0,146,0,0,0,0,1,27.4,0
TXN108122,CUST2133,2025-09-11 01:31:00,74.3,fashion,mobile_wallet,mobile,online,0,9.6,0,1,3,27,656,28.04,4,0,15.34,1.9,34.9,218,0,0,0,0,0,1.0,0
TXN108123,CUST3237,2025-08-24 19:06:00,119.36,travel,debit_card,pos_terminal,online,0,37.0,0,19,6,56,2072,68.02,4,0,21.99,14.7,17.9,305,0,0,0,0,1,10.2,0
TXN108124,CUST1799,2025-03-18 18:31:00,66.07,fashion,credit_card,tablet,online,0,12.5,0,18,1,39,2133,108.21,2,0,22.67,1.8,70.2,1014,1,0,0,0,0,43.9,0
TXN108125,CUST1935,2025-02-26 02:48:00,383.89,restaurant,debit_card,pos_terminal,in_store,0,72.7,1,2,2,26,616,113.45,4,0,26.92,0.3,13.9,183,0,0,0,0,0,15.0,0
TXN108126,CUST4980,2025-10-23 09:37:00,10.96,gaming,credit_card,tablet,online,0,12.9,0,9,3,56,126,35.45,2,1,7.03,70.4,8.6,768,0,0,0,0,0,31.1,0
TXN108127,CUST3298,2025-03-25 15:49:00,566.62,restaurant,credit_card,pos_terminal,online,1,58.8,0,15,1,48,306,250.26,3,0,36.6,15.9,39.3,952,1,0,0,0,0,34.5,0
TXN108128,CUST4795,2025-08-20 23:46:00,37.19,travel,debit_card,mobile,online,0,38.4,0,23,2,36,691,38.53,6,0,11.08,15.4,1.0,392,1,0,0,0,0,29.0,0
TXN108129,CUST3338,2025-08-20 06:18:00,104.34,electronics,credit_card,pos_terminal,atm,1,55.9,0,6,2,45,888,72.04,3,0,20.52,12.7,8.1,142,0,0,0,0,1,1.0,0
TXN108130,CUST2668,2025-08-12 23:05:00,90.69,grocery,credit_card,pos_terminal,online,0,27.9,0,23,1,31,517,111.32,2,0,20.97,40.2,10.0,645,0,1,0,0,0,39.9,0
TXN108131,CUST4272,2025-02-21 06:36:00,105.03,restaurant,debit_card,pos_terminal,online,0,35.0,0,6,4,33,550,107.33,3,0,16.97,48.7,1.0,522,2,0,0,0,1,43.2,0
TXN108132,CUST4868,2025-05-14 05:18:00,148.43,grocery,mobile_wallet,desktop,in_store,0,62.6,1,5,2,36,928,119.38,4,2,39.19,3.7,39.8,1134,0,0,1,0,1,14.7,0
TXN108133,CUST1325,2025-04-16 21:12:00,314.59,grocery,debit_card,pos_terminal,online,0,20.5,0,21,2,28,727,114.71,2,0,30.03,11.5,25.2,1518,0,1,0,0,0,16.2,0
TXN108134,CUST2534,2025-06-24 18:33:00,210.12,grocery,debit_card,mobile,in_store,0,19.4,1,18,1,23,1183,33.72,1,0,11.99,1.6,10.1,748,0,0,0,0,0,3.8,0
TXN108135,CUST4480,2025-10-14 11:48:00,32.76,fashion,debit_card,mobile,in_store,1,49.7,1,11,1,55,2310,36.12,1,0,13.75,10.0,23.2,390,0,0,0,0,0,48.2,0
TXN108136,CUST4678,2025-09-24 00:03:00,92.61,travel,debit_card,pos_terminal,online,0,39.5,0,0,2,18,856,37.48,1,1,15.86,55.6,25.7,815,3,0,0,0,0,35.7,0
TXN108137,CUST4861,2025-03-20 17:58:00,75.53,grocery,debit_card,desktop,online,0,11.7,0,17,3,50,1690,60.01,5,0,11.4,19.0,13.4,647,0,0,0,0,0,4.4,0
TXN108138,CUST2985,2025-10-11 14:57:00,3.12,travel,credit_card,mobile,in_store,0,22.4,0,14,5,46,1710,6.1,1,1,8.68,5.0,20.0,566,0,0,0,0,0,14.7,0
TXN108139,CUST2964,2025-11-01 13:58:00,303.44,fashion,credit_card,mobile,online,0,47.6,0,13,5,22,778,230.4,2,0,25.83,16.9,36.3,91,0,0,0,0,0,15.0,0
TXN108140,CUST1836,2025-02-21 01:24:00,49.25,restaurant,debit_card,tablet,in_store,0,70.8,1,1,4,34,555,82.25,1,0,20.37,11.2,37.5,518,2,0,0,0,0,19.6,0
TXN108141,CUST1507,2025-07-30 01:11:00,81.51,restaurant,credit_card,tablet,online,1,11.2,0,1,2,40,1390,36.35,5,0,23.86,19.9,30.7,644,1,0,1,0,0,39.7,0
TXN108142,CUST3778,2025-04-15 14:51:00,35.06,fuel,debit_card,mobile,in_store,0,18.4,1,14,1,45,1219,20.99,3,1,20.12,7.0,57.3,441,0,0,0,0,0,39.8,0
TXN108143,CUST4672,2025-01-07 05:07:00,10.97,fashion,credit_card,desktop,online,0,35.1,0,5,1,27,313,27.68,5,0,17.44,6.2,35.1,476,0,0,0,0,0,16.4,0
TXN108144,CUST3119,2025-04-08 15:25:00,28.12,grocery,credit_card,pos_terminal,online,0,1.0,0,15,1,36,977,21.61,2,0,29.63,120.7,34.6,713,0,1,0,0,1,1.0,0
TXN108145,CUST2270,2025-07-30 11:00:00,140.84,restaurant,debit_card,pos_terminal,online,0,46.1,0,11,2,41,306,49.29,1,0,18.37,29.5,28.9,327,1,0,0,0,0,39.2,0
TXN108146,CUST1640,2025-11-02 15:39:00,4.78,fashion,mobile_wallet,desktop,in_store,0,14.7,1,15,6,25,1854,11.77,2,1,4.11,17.7,1.0,540,1,0,0,0,0,28.8,0
TXN108147,CUST4795,2025-11-26 03:05:00,1101.45,fashion,debit_card,desktop,online,1,54.5,0,3,2,22,718,280.99,1,0,46.85,35.6,23.0,420,0,0,0,0,0,25.6,0
TXN108148,CUST3987,2025-11-16 12:53:00,20.95,restaurant,credit_card,desktop,in_store,0,51.4,1,12,6,37,196,41.69,0,0,16.15,23.7,35.5,259,0,0,0,0,0,21.3,0
TXN108149,CUST2878,2025-06-24 13:22:00,31.83,digital_goods,mobile_wallet,desktop,online,0,28.8,0,13,1,23,1033,62.36,0,0,19.39,10.0,19.1,524,0,1,0,0,0,37.8,0
TXN108150,CUST1607,2025-07-06 21:56:00,30.61,restaurant,debit_card,mobile,online,0,24.0,0,21,6,24,1183,17.46,1,0,12.86,5.8,32.6,304,0,0,0,0,0,1.0,0
TXN108151,CUST4658,2025-01-11 13:33:00,30.61,digital_goods,credit_card,mobile,online,1,45.1,0,13,5,39,807,89.13,5,0,15.17,25.9,17.3,716,0,0,0,0,0,23.8,0
TXN108152,CUST2958,2025-04-12 14:04:00,37.03,restaurant,debit_card,desktop,in_store,0,37.1,1,14,5,30,653,46.52,1,0,18.48,39.5,13.3,252,1,0,1,0,0,71.1,0
TXN108153,CUST1565,2025-03-08 10:20:00,69.73,fuel,credit_card,mobile,online,1,48.0,0,10,5,30,734,19.07,6,0,17.0,82.2,10.8,384,0,0,0,0,0,18.1,0
TXN108154,CUST2367,2025-07-09 11:35:00,164.96,electronics,credit_card,mobile,in_store,0,25.1,1,11,2,54,401,66.46,1,0,20.14,57.5,40.9,319,2,0,0,0,0,15.8,0
TXN108155,CUST4996,2025-06-23 06:06:00,49.29,digital_goods,bank_transfer,pos_terminal,online,0,30.9,0,6,0,46,1045,38.69,2,0,7.59,27.8,1.0,665,0,0,0,0,0,23.2,0
TXN108156,CUST3101,2025-12-18 20:53:00,19.49,restaurant,debit_card,mobile,in_store,1,31.7,1,20,3,48,1364,26.36,3,0,11.98,68.1,15.3,205,1,0,0,0,0,50.0,0
TXN108157,CUST2753,2025-04-16 01:05:00,30.17,electronics,debit_card,mobile,online,0,44.1,1,1,2,29,498,26.87,3,0,33.23,38.1,23.5,445,0,0,1,1,0,54.1,0
TXN108158,CUST3575,2025-05-19 00:19:00,63.66,travel,credit_card,desktop,atm,0,1.0,1,0,0,37,1125,29.8,3,0,13.4,16.2,34.6,586,1,0,0,0,0,32.3,0
TXN108159,CUST3658,2025-05-15 20:04:00,22.95,grocery,credit_card,mobile,in_store,0,76.3,1,20,3,47,733,30.03,3,0,14.07,8.9,6.6,931,0,0,0,0,0,8.3,0
TXN108160,CUST4603,2025-11-30 17:35:00,312.34,digital_goods,mobile_wallet,desktop,online,0,69.4,0,17,6,40,731,55.68,4,0,24.91,21.8,14.3,321,1,0,0,0,0,23.5,0
TXN108161,CUST2581,2025-11-08 00:02:00,4.98,gaming,credit_card,mobile,in_store,1,44.1,1,0,5,45,111,8.71,1,1,23.57,26.3,27.2,477,0,1,0,0,0,23.7,0
TXN108162,CUST2986,2025-07-08 10:24:00,25.96,electronics,debit_card,desktop,in_store,0,33.7,1,10,1,30,992,28.01,6,0,17.79,15.9,31.4,544,0,0,0,0,0,22.6,0
TXN108163,CUST3240,2025-04-04 06:08:00,87.6,electronics,debit_card,pos_terminal,online,0,53.3,0,6,4,28,358,65.3,2,0,17.35,7.7,26.3,566,1,0,0,0,0,22.4,0
TXN108164,CUST4966,2025-03-13 12:14:00,37.32,digital_goods,credit_card,desktop,online,0,15.6,0,12,3,22,407,16.63,1,0,18.11,7.3,16.7,399,1,0,0,1,0,28.3,0
TXN108165,CUST3105,2025-10-19 09:14:00,61.47,gaming,mobile_wallet,mobile,online,0,20.8,0,9,6,42,73,37.55,2,0,8.37,4.2,9.4,1333,0,0,0,0,0,58.0,0
TXN108166,CUST4508,2025-03-12 02:07:00,194.28,fashion,credit_card,pos_terminal,atm,0,53.0,0,2,2,44,540,124.5,2,0,25.98,2.3,48.6,463,0,0,0,0,0,13.4,0
TXN108167,CUST4182,2025-08-25 19:50:00,10.03,travel,debit_card,mobile,online,0,47.9,0,19,0,44,712,13.84,0,0,16.2,1.4,40.5,378,2,0,0,0,0,32.5,0
TXN108168,CUST1128,2025-10-02 02:09:00,7.33,grocery,bank_transfer,desktop,in_store,0,31.5,1,2,3,30,354,21.3,3,0,14.5,13.6,31.3,650,0,0,0,0,0,33.0,0
TXN108169,CUST2872,2025-07-19 18:29:00,532.78,grocery,debit_card,desktop,online,0,26.7,0,18,5,42,958,94.68,5,0,33.49,2.4,1.0,452,1,1,0,0,0,20.7,0
TXN108170,CUST1705,2025-10-20 21:48:00,74.11,gaming,bank_transfer,pos_terminal,online,1,52.5,0,21,0,52,942,116.31,1,0,14.7,27.8,19.3,587,2,0,0,0,0,22.3,0
TXN108171,CUST4996,2025-07-22 22:54:00,124.16,travel,debit_card,desktop,in_store,1,62.5,1,22,1,49,170,74.46,5,0,15.82,17.2,1.0,819,0,0,0,0,0,24.6,0
TXN108172,CUST1851,2025-09-10 05:04:00,27.16,fashion,debit_card,mobile,atm,0,50.2,0,5,2,50,1409,31.7,2,0,10.69,3.7,8.7,455,0,0,0,0,0,19.7,0
TXN108173,CUST4397,2025-03-25 04:26:00,18.32,gaming,mobile_wallet,desktop,in_store,0,70.0,1,4,1,18,1715,47.73,4,0,17.12,43.7,16.4,361,0,0,0,0,0,61.4,0
TXN108174,CUST1007,2025-04-03 08:58:00,71.1,grocery,mobile_wallet,desktop,online,0,54.2,0,8,3,51,1067,28.22,2,1,16.72,8.9,25.2,811,1,0,0,0,0,40.3,0
TXN108175,CUST3076,2025-10-16 07:19:00,126.8,digital_goods,debit_card,pos_terminal,in_store,0,34.9,1,7,3,27,452,52.15,1,0,10.1,4.4,4.9,323,0,0,0,0,0,25.6,0
TXN108176,CUST2135,2025-01-11 22:20:00,100.14,electronics,debit_card,mobile,in_store,1,37.8,1,22,5,41,544,111.46,3,1,12.49,15.2,9.0,697,0,0,0,0,0,18.0,0
TXN108177,CUST3994,2025-12-03 22:37:00,43.85,grocery,debit_card,pos_terminal,online,0,39.1,0,22,2,35,1003,71.71,3,0,23.34,10.6,58.9,818,2,0,0,0,0,15.3,0
TXN108178,CUST4744,2025-03-21 20:28:00,43.06,grocery,credit_card,mobile,in_store,0,20.9,0,20,4,27,2210,39.64,1,0,9.24,13.2,17.5,817,0,0,0,0,0,35.9,0
TXN108179,CUST3178,2025-02-21 21:12:00,84.64,grocery,credit_card,tablet,atm,0,31.1,0,21,4,27,258,91.34,2,0,12.06,47.1,13.0,739,0,0,0,0,0,19.7,0
TXN108180,CUST3235,2025-11-01 01:47:00,118.46,grocery,credit_card,mobile,online,0,52.1,0,1,5,45,861,35.32,2,1,13.24,29.1,5.0,279,0,0,0,0,0,1.0,0
TXN108181,CUST2698,2025-11-23 15:30:00,36.74,fashion,bank_transfer,tablet,atm,1,24.0,0,15,6,39,2236,100.86,1,0,21.17,18.2,32.1,1000,0,0,1,0,0,31.7,0
TXN108182,CUST3756,2025-07-28 21:46:00,54.02,fuel,debit_card,pos_terminal,online,0,61.1,0,21,0,30,1370,38.34,6,0,15.64,13.0,6.5,425,0,0,0,0,0,14.7,0
TXN108183,CUST2498,2025-04-19 02:33:00,6.95,electronics,bank_transfer,desktop,in_store,0,1.0,1,2,5,18,552,12.37,4,1,8.79,19.1,19.5,1143,0,0,0,0,0,12.5,0
TXN108184,CUST4435,2025-01-29 13:32:00,150.07,fashion,debit_card,desktop,online,0,22.1,0,13,2,20,494,56.16,2,0,25.48,6.1,42.4,133,0,0,0,0,1,18.2,0
TXN108185,CUST4275,2025-11-04 21:26:00,47.87,restaurant,credit_card,tablet,in_store,0,23.1,1,21,1,21,580,46.96,0,0,20.08,66.1,18.2,536,0,1,0,0,0,32.2,0
TXN108186,CUST3259,2025-04-06 01:16:00,343.96,electronics,credit_card,desktop,online,0,6.1,0,1,6,57,762,178.42,0,0,11.38,4.2,1.0,1079,0,0,0,0,0,39.6,0
TXN108187,CUST2644,2025-06-25 11:37:00,128.96,restaurant,debit_card,tablet,online,1,13.7,0,11,2,46,671,168.73,4,0,20.52,32.9,44.6,1583,0,0,0,0,0,51.0,0
TXN108188,CUST1275,2025-02-06 03:14:00,38.45,grocery,mobile_wallet,pos_terminal,online,0,8.1,1,3,3,51,714,75.77,2,0,19.39,3.4,62.4,803,0,0,0,0,0,41.2,0
TXN108189,CUST4144,2025-08-02 08:05:00,30.97,grocery,bank_transfer,mobile,online,0,21.9,0,8,5,32,789,21.66,1,0,16.17,18.0,45.8,396,0,0,0,0,0,21.5,0
TXN108190,CUST2702,2025-10-17 13:22:00,69.52,fashion,debit_card,mobile,online,0,13.8,0,13,4,20,499,45.09,0,1,5.04,52.6,1.0,285,0,0,0,0,0,18.2,0
TXN108191,CUST2795,2025-08-25 10:52:00,13.99,electronics,debit_card,pos_terminal,in_store,0,1.3,1,10,0,44,1076,11.34,1,0,10.66,75.3,31.1,480,0,0,0,0,0,31.9,0
TXN108192,CUST1242,2025-06-11 10:20:00,33.18,restaurant,debit_card,pos_terminal,in_store,0,22.7,1,10,2,41,824,43.84,2,1,19.04,18.7,53.4,231,1,0,0,0,0,1.0,0
TXN108193,CUST4858,2025-05-04 18:15:00,9.62,grocery,credit_card,desktop,online,1,26.7,0,18,6,36,419,13.05,1,1,5.0,22.9,1.0,544,0,0,0,0,0,20.1,0
TXN108194,CUST4173,2025-11-30 15:00:00,39.34,gaming,credit_card,mobile,atm,0,47.8,0,15,6,37,727,107.91,4,0,25.51,10.8,20.7,866,0,1,0,0,0,19.4,0
TXN108195,CUST4034,2025-09-27 12:46:00,68.07,gaming,debit_card,pos_terminal,online,0,30.4,0,12,5,65,287,61.96,2,0,26.06,4.5,34.7,606,0,1,0,0,0,32.5,0
TXN108196,CUST3732,2025-03-30 18:52:00,19.0,grocery,credit_card,tablet,online,0,54.6,0,18,6,39,860,52.03,0,0,21.94,6.1,58.8,568,0,0,0,0,0,11.9,0
